alpha,sharpe,turnover,fitness,returns,drawdown,margin,longCount,shortCount,weight,sub_univese,universe,delay,decay,neutralization,truncation,score,code
"group_rank(vector_neut(reverse(ts_corr(ts_delta(debt, 252), ts_delta(anl4_gric_mean, 252), 120)), sales), industry)",1.43,0.0295,0.97,0.0573,0.0411,0.00389,1168,1958,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-86.0,eMVEqMd
"group_rank(vector_neut(reverse(ts_corr(ts_delta(debt, 252), ts_delta(est_netdebt, 252), 120)), sales), industry)",0.95,0.0233,0.52,0.0369,0.09,0.003159,897,2222,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-48.0,lw51anN
"group_rank(vector_neut(reverse(ts_corr(ts_delta(debt, 252), ts_delta(anl4_totassets_mean, 252), 120)), sales), industry)",1.05,0.0281,0.61,0.0419,0.0759,0.002984,1231,1897,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-170.0,QRN6OvQ
"group_rank(vector_neut(reverse(ts_corr(ts_delta(debt, 252), ts_delta(est_rd_expense, 252), 120)), sales), industry)",0.66,0.0243,0.29,0.0238,0.0473,0.001963,878,2229,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-9.0,95dk2G1
"group_rank(vector_neut(reverse(ts_corr(ts_delta(debt, 252), ts_delta(anl4_netprofit_mean, 252), 120)), sales), industry)",1.65,0.0322,1.24,0.0704,0.0414,0.004374,1428,1700,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-82.0,Lom2jZ2
"group_rank(vector_neut(reverse(ts_corr(ts_delta(debt, 252), ts_delta(est_sales, 252), 120)), sales), industry)",1.53,0.0323,1.12,0.0673,0.049,0.00417,1424,1703,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-82.0,AXr2WJE
"group_rank(vector_neut(reverse(ts_corr(ts_delta(debt, 252), ts_delta(anl4_qf_az_eps_mean, 252), 120)), sales), industry)",1.87,0.0326,1.49,0.0794,0.0428,0.004872,1435,1692,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-40.0,Mve25g6
"group_rank(vector_neut(reverse(ts_corr(ts_delta(debt, 252), ts_delta(est_tot_assets, 252), 120)), sales), industry)",1.05,0.0281,0.61,0.0419,0.0759,0.002984,1231,1897,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-170.0,x72EmPb
"group_rank(vector_neut(reverse(ts_corr(ts_delta(debt, 252), ts_delta(anl4_ebit_mean, 252), 120)), sales), industry)",1.77,0.0318,1.35,0.0724,0.0421,0.004556,1405,1723,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-82.0,OdM2Nqv
"group_rank(vector_neut(reverse(ts_corr(ts_delta(debt, 252), ts_delta(est_ebit, 252), 120)), sales), industry)",1.77,0.0318,1.35,0.0724,0.0421,0.004556,1405,1723,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-82.0,raNnaEm
"group_rank(vector_neut(reverse(ts_corr(ts_delta(debt, 252), ts_delta(est_netprofit, 252), 120)), sales), industry)",1.65,0.0322,1.24,0.0704,0.0414,0.004374,1428,1700,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-82.0,gNg5pz0
"group_rank(vector_neut(reverse(ts_corr(ts_delta(debt, 252), ts_delta(est_grossincome, 252), 120)), sales), industry)",1.43,0.0295,0.97,0.0573,0.0411,0.00389,1168,1958,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-86.0,7PvrgAL
"group_rank(vector_neut(reverse(ts_corr(ts_delta(debt, 252), ts_delta(anl4_rd_exp_mean, 252), 120)), sales), industry)",0.66,0.0243,0.29,0.0238,0.0473,0.001963,878,2229,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-9.0,v7pbLxG
"group_rank(vector_neut(reverse(ts_corr(ts_delta(debt, 252), ts_delta(anl4_netdebt_mean, 252), 120)), sales), industry)",0.95,0.0233,0.52,0.0369,0.09,0.003159,897,2222,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-48.0,b0rg65p
"group_rank(vector_neut(reverse(ts_corr(ts_delta(debt, 252), ts_delta(est_ffo, 252), 120)), sales), industry)",-1.34,0.0217,-0.92,-0.0588,0.2988,-0.005436,367,2695,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,134.0,kpWM6bP
"group_rank(vector_neut(reverse(ts_corr(ts_delta(debt, 252), ts_delta(anl4_totgw_mean, 252), 120)), sales), industry)",0.73,0.024,0.38,0.0344,0.1036,0.002874,937,2191,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-94.0,JaWkaoj
"group_rank(vector_neut(reverse(ts_corr(ts_delta(debt, 252), ts_delta(est_sga, 252), 120)), sales), industry)",1.01,0.0269,0.6,0.0445,0.0839,0.003302,1137,1983,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-90.0,7PvRAv5
"group_rank(vector_neut(reverse(ts_corr(ts_delta(debt, 252), ts_delta(est_eps, 252), 120)), fnd6_cptmfmq_saleq), industry)",1.8,0.0325,1.41,0.077,0.0445,0.004739,1435,1693,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-82.0,JaWJmNl
"group_rank(vector_neut(reverse(ts_corr(ts_delta(debt, 252), ts_delta(est_shequity, 252), 120)), sales), industry)",1.37,0.028,0.91,0.0557,0.0722,0.003977,1253,1875,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-86.0,OdMXoW7
"group_rank(vector_neut(reverse(ts_corr(ts_delta(debt, 252), ts_delta(est_tot_goodwill, 252), 120)), sales), industry)",0.73,0.024,0.38,0.0344,0.1036,0.002874,937,2191,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-94.0,66oLzkE
"group_rank(vector_neut(reverse(ts_corr(ts_delta(debt, 252), ts_delta(est_eps, 252), 120)), fnd6_newa2v1300_sale), industry)",1.8,0.0322,1.4,0.0758,0.045,0.004705,1412,1715,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-40.0,8WExGaX
"ts_rank(ts_zscore(implied_volatility_mean_360, 63), 63)",1.62,0.3032,0.81,0.0757,0.0446,0.000499,1377,1389,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-205.0,dJ3rrZK
"group_rank(vector_neut(reverse(ts_corr(ts_delta(debt, 252), ts_delta(est_eps, 252), 120)), fnd6_cptnewqv1300_saleq), industry)",1.8,0.0325,1.41,0.0768,0.0445,0.004717,1434,1694,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-82.0,AXr8XzW
"ts_rank(ts_zscore(implied_volatility_mean_720, 63), 63)",1.57,0.3087,0.76,0.0721,0.0418,0.000467,1377,1389,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-205.0,En8n5bJ
"ts_rank(ts_zscore(implied_volatility_mean_skew_90, 63), 63)",-0.33,0.5032,-0.05,-0.0116,0.135,-4.6e-05,1296,1298,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-431.0,5KAKNlM
"ts_rank(ts_zscore(implied_volatility_mean_skew_180, 63), 63)",0.1,0.5008,0.01,0.0032,0.0832,1.3e-05,1293,1301,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,95d5PZV
"ts_rank(ts_zscore(implied_volatility_mean_skew_10, 63), 63)",-0.42,0.5557,-0.07,-0.0152,0.1821,-5.5e-05,1302,1292,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-568.0,VQmQqgM
"ts_rank(ts_zscore(implied_volatility_mean_120, 63), 63)",1.88,0.2963,1.04,0.0901,0.0536,0.000608,1383,1383,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-188.0,En8ne8r
"ts_rank(ts_zscore(implied_volatility_mean_20, 63), 63)",1.62,0.3327,0.79,0.0787,0.0672,0.000473,1367,1398,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-313.0,95d57kd
"ts_rank(ts_zscore(implied_volatility_mean_10, 63), 63)",1.48,0.3492,0.66,0.0704,0.0617,0.000403,1367,1398,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-326.0,Y3E3gkl
"ts_rank(ts_zscore(implied_volatility_mean_270, 63), 63)",1.67,0.3013,0.86,0.0792,0.0425,0.000525,1378,1388,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-205.0,En8nzeG
"ts_rank(ts_zscore(implied_volatility_mean_skew_60, 63), 63)",-0.1,0.517,-0.01,-0.0036,0.1426,-1.4e-05,1299,1295,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,OdMdM8R
"ts_rank(ts_zscore(implied_volatility_mean_30, 63), 63)",1.64,0.3182,0.82,0.0801,0.0593,0.000504,1373,1393,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-299.0,AXrXzKl
"ts_rank(ts_zscore(implied_volatility_mean_skew_360, 63), 63)",0.3,0.5109,0.04,0.0086,0.0647,3.4e-05,1291,1303,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,QRNxPqQ
"ts_rank(ts_zscore(implied_volatility_mean_60, 63), 63)",1.89,0.3079,1.03,0.091,0.0376,0.000591,1386,1381,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-160.0,gNglk6l
"ts_rank(ts_zscore(implied_volatility_mean_90, 63), 63)",1.94,0.2997,1.08,0.0935,0.0427,0.000624,1384,1383,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-146.0,ojJbw5v
"ts_rank(ts_zscore(implied_volatility_mean_1080, 63), 63)",1.54,0.3096,0.73,0.0704,0.042,0.000454,1377,1390,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-205.0,nGej838
"ts_rank(ts_zscore(implied_volatility_mean_skew_30, 63), 63)",-0.39,0.5404,-0.06,-0.0139,0.1673,-5.2e-05,1303,1290,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-475.0,pbM2K7x
"ts_rank(ts_zscore(implied_volatility_mean_150, 63), 63)",1.87,0.2951,1.02,0.0882,0.0523,0.000598,1382,1385,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-188.0,raNqlwE
"ts_rank(ts_zscore(implied_volatility_mean_skew_1080, 63), 63)",-0.02,0.5261,-0.0,-0.0007,0.0451,-3e-06,1291,1303,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,MveEZ29
"ts_rank(ts_zscore(implied_volatility_mean_skew_120, 63), 63)",-0.23,0.4976,-0.03,-0.0077,0.1064,-3.1e-05,1295,1299,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,XZv3ep1
"ts_rank(ts_zscore(implied_volatility_mean_skew_150, 63), 63)",-0.1,0.4976,-0.01,-0.0033,0.0895,-1.3e-05,1294,1300,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,z72xElX
"ts_rank(ts_zscore(implied_volatility_mean_skew_720, 63), 63)",0.02,0.5256,0.0,0.0005,0.0396,2e-06,1290,1304,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,raNxmQd
"ts_rank(ts_zscore(implied_volatility_mean_skew_20, 63), 63)",-0.54,0.5468,-0.1,-0.0194,0.1849,-7.1e-05,1303,1290,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-475.0,x72ZaJm
"ts_rank(ts_zscore(implied_volatility_mean_skew_270, 63), 63)",0.19,0.5061,0.02,0.0058,0.0862,2.3e-05,1291,1303,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,AXrAq5Y
"-ts_corr(implied_volatility_mean_skew_60, ts_mean(vec_avg(nws18_nip), 60), 60)",1.3,0.0916,0.67,0.0332,0.0274,0.000724,1426,1389,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-24.0,LorwWE1
"-ts_corr(implied_volatility_mean_30, ts_mean(vec_avg(nws18_nip), 60), 60)",0.48,0.0743,0.16,0.0131,0.0572,0.000353,1434,1419,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-97.0,NE3Gwn7
"-ts_corr(implied_volatility_mean_120, ts_mean(vec_avg(nws18_nip), 60), 60)",0.43,0.0699,0.13,0.0119,0.052,0.00034,1423,1431,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-13.0,66JQvbL
"-ts_corr(implied_volatility_mean_270, ts_mean(vec_avg(nws18_nip), 60), 60)",0.22,0.0693,0.05,0.006,0.0542,0.000172,1420,1434,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,dJo6nwE
"-ts_corr(implied_volatility_mean_skew_360, ts_mean(vec_avg(nws18_nip), 60), 60)",1.7,0.0906,1.01,0.0439,0.0172,0.000969,1428,1387,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-20.0,RxKoNma
"-ts_corr(implied_volatility_mean_90, ts_mean(vec_avg(nws18_nip), 60), 60)",0.34,0.0709,0.09,0.0097,0.0584,0.000274,1428,1426,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-13.0,MvZnLVn
"-ts_corr(implied_volatility_mean_skew_30, ts_mean(vec_avg(nws18_nip), 60), 60)",1.07,0.0945,0.51,0.0283,0.0351,0.0006,1428,1387,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-24.0,66JQoY7
"-ts_corr(implied_volatility_mean_60, ts_mean(vec_avg(nws18_nip), 60), 60)",0.24,0.0724,0.06,0.0069,0.0756,0.000191,1429,1425,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,jkxJG55
"-ts_corr(implied_volatility_mean_180, ts_mean(vec_avg(nws18_nip), 60), 60)",0.3,0.0692,0.08,0.0083,0.0551,0.00024,1421,1433,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,Wr0RxZN
"-ts_corr(implied_volatility_mean_skew_1080, ts_mean(vec_avg(nws18_nip), 60), 60)",1.79,0.0922,1.1,0.047,0.0174,0.001021,1427,1388,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-20.0,ZVMv610
"-ts_corr(implied_volatility_mean_1080, ts_mean(vec_avg(nws18_nip), 60), 60)",0.31,0.0698,0.08,0.0082,0.0593,0.000235,1421,1433,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-13.0,NE3lwPq
"-ts_corr(implied_volatility_mean_150, ts_mean(vec_avg(nws18_nip), 60), 60)",0.38,0.0694,0.11,0.0105,0.052,0.000302,1421,1432,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-13.0,pbZeOMx
"-ts_corr(implied_volatility_mean_skew_120, ts_mean(vec_avg(nws18_nip), 60), 60)",1.73,0.0883,1.04,0.0453,0.0218,0.001027,1424,1391,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,23.0,eMvZ3wz
"-ts_corr(implied_volatility_mean_skew_150, ts_mean(vec_avg(nws18_nip), 60), 60)",1.59,0.0882,0.92,0.0417,0.0216,0.000946,1426,1389,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,23.0,MvZNG38
"-ts_corr(implied_volatility_mean_skew_20, ts_mean(vec_avg(nws18_nip), 60), 60)",0.91,0.0962,0.4,0.0242,0.035,0.000503,1430,1385,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-24.0,ojr0LrE
"-ts_corr(implied_volatility_mean_skew_720, ts_mean(vec_avg(nws18_nip), 60), 60)",1.78,0.092,1.09,0.0465,0.0166,0.001011,1426,1388,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-20.0,2V7Z8qw
"-ts_corr(implied_volatility_mean_skew_270, ts_mean(vec_avg(nws18_nip), 60), 60)",1.77,0.09,1.07,0.0454,0.0154,0.001008,1426,1388,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-20.0,OdVdP7g
"-ts_corr(implied_volatility_mean_skew_90, ts_mean(vec_avg(nws12_mainz_newrecord), 60), 60)",0.31,0.0926,0.07,0.0068,0.0388,0.000147,1423,1417,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,15.0,eMvMvbM
"-ts_corr(implied_volatility_mean_skew_90, ts_mean(vec_avg(nws12_afterhsz_newrecord), 60), 60)",1.08,0.0922,0.51,0.0282,0.0358,0.000611,1430,1402,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,19.0,gNdN5Rv
"-ts_corr(implied_volatility_mean_skew_90, ts_mean(vec_avg(nws12_allz_newrecord), 60), 60)",-0.07,0.0907,-0.01,-0.0016,0.041,-3.4e-05,1427,1426,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,z70776K
"-ts_corr(implied_volatility_mean_skew_90, ts_mean(vec_avg(nws12_prez_newrecord), 60), 60)",0.29,0.0895,0.07,0.0074,0.0445,0.000166,1385,1357,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,VQ5rj9b
"ts_decay_linear(group_rank(ts_rank(ts_delta((anl4_totassets_std / cap), 20), 30), industry), 30)",2.15,0.0352,1.52,0.0621,0.0252,0.00353,856,2250,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,26.0,EnLdxmP
"ts_decay_linear(group_rank(ts_rank(ts_delta((anl4_dts_rspe / cap), 20), 30), industry), 30)",1.99,0.0418,1.37,0.0592,0.0348,0.002836,1183,1917,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-16.0,lw9mw7N
"ts_decay_linear(group_rank(ts_rank(ts_delta((anl4_ebitda_std / cap), 20), 30), industry), 30)",1.13,0.0415,0.59,0.0336,0.0307,0.00162,1036,2030,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-150.0,pbZLbaj
"ts_decay_linear(group_rank(ts_rank(ts_delta((anl4_ebit_std / pv13_revere_index_cap), 20), 30), industry), 30)",1.71,0.0417,1.22,0.0639,0.0308,0.003067,1168,1933,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-142.0,MvZJo9n
"ts_decay_linear(group_rank(ts_rank(ts_delta((anl4_netprofit_std / cap), 20), 30), industry), 30)",1.58,0.0468,0.95,0.0453,0.0249,0.001933,1352,1751,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-63.0,Ja16L0O
"ts_product(group_rank(ts_rank(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",-0.27,0.1278,-0.27,-0.1252,2.1083,-0.001959,609,2505,FAIL,PASS,TOP3000,1,5,INDUSTRY,0.05,,GjxZggJ
"ts_arg_min(group_rank(ts_rank(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",-0.93,0.1017,-0.42,-0.0256,0.1386,-0.000503,2084,1042,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-50.0,z70lgVX
"ts_delay(group_rank(ts_rank(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",1.84,0.1075,1.17,0.0503,0.0314,0.000935,1054,1953,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-34.0,v7PKMdz
"ts_av_diff(group_rank(ts_rank(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",0.29,0.2071,0.07,0.0114,0.0833,0.00011,1455,1647,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,Lo3Paga
"ts_quantile(group_rank(ts_rank(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",0.27,0.2373,0.06,0.0099,0.085,8.4e-05,1440,1657,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,8WXm1ba
"ts_mean(group_rank(ts_rank(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",1.67,0.037,1.04,0.0488,0.0333,0.002634,1319,1784,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-20.0,v7PK5N3
"ts_sum(group_rank(ts_rank(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",1.59,0.0369,0.98,0.0476,0.0367,0.002584,1313,1790,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-63.0,Lo3Pka1
"ts_backfill(group_rank(ts_rank(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",1.57,0.1063,0.98,0.0483,0.0366,0.000909,1086,2017,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-76.0,dJv2jnx
"ts_delta(group_rank(ts_rank(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",-0.21,0.1939,-0.04,-0.0078,0.087,-8.1e-05,1456,1551,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,,dJv2Pnw
"ts_scale(group_rank(ts_rank(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",0.75,0.216,0.28,0.0295,0.0688,0.000273,783,826,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-136.0,XZMj3X0
"ts_rank(group_rank(ts_rank(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",0.28,0.2195,0.06,0.0101,0.0808,9.2e-05,1481,1638,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,AXE19wR
"last_diff_value(group_rank(ts_rank(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",0.72,0.1361,0.29,0.0217,0.0352,0.000319,1221,1222,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-66.0,KAZPqKg
"ts_std_dev(group_rank(ts_rank(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",1.05,0.0466,0.49,0.0275,0.0368,0.001181,1471,1628,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-108.0,b0Al9Op
"ts_zscore(group_rank(ts_rank(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",0.13,0.2412,0.02,0.0053,0.0818,4.4e-05,910,1068,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,,z7eqWmG
"ts_decay_linear(group_neutralize(ts_rank(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",0.8,0.124,0.43,0.0367,0.054,0.000591,708,702,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-91.0,Odg0Wvp
"ts_arg_max(group_rank(ts_rank(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",-0.34,0.1038,-0.09,-0.0089,0.0897,-0.000171,1997,1129,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-3.0,eME71PE
"ts_count_nans(group_rank(ts_rank(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",-0.6,0.1196,-0.47,-0.0766,0.5928,-0.001281,263,2790,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,346.0,7Pl8l92
"ts_decay_linear(group_zscore(ts_rank(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",0.79,0.1246,0.43,0.0362,0.0529,0.00058,709,701,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-91.0,7Pl771b
"ts_decay_linear(group_scale(ts_rank(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",0.75,0.1255,0.39,0.0337,0.0533,0.000538,708,701,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-94.0,jkOzvYW
"ts_decay_linear(group_rank(ts_arg_min(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",1.92,0.0437,1.28,0.0558,0.0313,0.002554,1321,1783,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-16.0,EnxO1N1
"ts_decay_linear(group_rank(ts_product(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",-1.55,0.0193,-0.9,-0.0425,0.2185,-0.004399,1499,1608,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,188.0,RxPjYM0
"ts_decay_linear(group_rank(ts_quantile(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",1.56,0.0449,0.95,0.0464,0.0308,0.00207,1255,1849,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-63.0,7Pl7QKL
"ts_decay_linear(group_rank(ts_delay(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",1.0,0.0403,0.56,0.0386,0.0537,0.001916,1209,1893,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-104.0,8WX5Opq
"ts_decay_linear(group_rank(ts_av_diff(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",1.52,0.0446,0.93,0.0465,0.0316,0.002085,1246,1857,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-20.0,Lo3VZG9
"ts_decay_linear(group_rank(ts_mean(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",1.07,0.034,0.64,0.045,0.0644,0.002651,1221,1882,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-146.0,WrJ1Owk
"ts_decay_linear(group_rank(ts_sum(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",0.38,0.0541,0.15,0.0188,0.0698,0.000694,1586,1520,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-126.0,w7WKPnQ
"ts_decay_linear(group_rank(ts_scale(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",1.69,0.0437,1.06,0.0493,0.0288,0.002255,1228,1870,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-20.0,v7P8wew
"ts_decay_linear(group_rank(ts_delta(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",1.67,0.0408,1.08,0.0525,0.0375,0.002575,1091,2012,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-16.0,2VeM8ow
"ts_decay_linear(group_rank(ts_backfill(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",1.23,0.0404,0.77,0.0491,0.0575,0.002429,1306,1798,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-63.0,dJvpXWX
"ts_decay_linear(group_rank(ts_zscore(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",1.59,0.0451,0.98,0.0474,0.0296,0.0021,1231,1867,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-63.0,b0AXoqM
"ts_decay_linear(group_rank(ts_decay_linear(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",1.02,0.0354,0.58,0.0409,0.0672,0.002309,1142,1961,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-146.0,x75qPRm
"ts_decay_linear(group_rank(ts_std_dev(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",0.85,0.0247,0.52,0.0461,0.1163,0.003736,1171,1932,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-132.0,8WXbpmz
"ts_decay_linear(group_rank(ts_arg_max(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",1.52,0.044,0.91,0.0444,0.0448,0.002019,1318,1786,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,-61.0,w7Wq32x
"ts_decay_linear(group_rank(last_diff_value(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",1.51,0.0374,1.13,0.0705,0.0711,0.00377,1516,1587,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-181.0,WrJMo5N
"ts_decay_linear(group_rank(ts_count_nans(ts_delta((anl4_ebit_std / cap), 20), 30), industry), 30)",-1.56,0.0182,-0.92,-0.0438,0.2201,-0.004805,1669,1438,PASS,FAIL,TOP3000,1,5,INDUSTRY,0.05,184.0,NE808ap
"ts_decay_linear(group_rank(ts_rank(ts_quantile((anl4_ebit_std / cap), 20), 30), industry), 30)",1.33,0.0455,0.74,0.0392,0.0351,0.001721,1429,1676,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-63.0,jkOEvne
"ts_decay_linear(group_rank(ts_rank(ts_arg_min((anl4_ebit_std / cap), 20), 30), industry), 30)",1.17,0.0525,0.62,0.035,0.034,0.001331,1484,1622,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,-81.0,q2V18Kj
"ts_decay_linear(group_rank(ts_rank(ts_product((anl4_ebit_std / cap), 20), 30), industry), 30)",0.82,0.061,0.42,0.0323,0.0378,0.001058,1629,1478,PASS,PASS,TOP3000,1,5,INDUSTRY,0.05,5.0,66N88ZY
